,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500
Dutch With Unk,0.855511316010059,0.864522212908634,0.871437552388935,0.875419111483655,0.879400670578374,0.883172673931266,0.885896898575021,0.888516345347862,0.890297569153395,0.892183570829841,0.893440905280805,0.894383906119028
Dutch No Unk,0.854882648784577,0.863474434199497,0.872170997485331,0.875733445096396,0.87814333612741,0.882020117351215,0.884849119865884,0.887049455155071,0.889354568315172,0.891345347862531,0.892812238055323,0.893755238893546
English With Unk,0.879008891997203,0.887701069037866,0.891697472274953,0.89459486462184,0.900389649315616,0.904785692876411,0.911479668298531,0.913677690078929,0.915875711859326,0.920271755420122,0.922669597362374,0.9238685183335
English No Unk,0.876111499650315,0.88260565491058,0.890098910980118,0.894195224298132,0.898491357778,0.903686681986212,0.907683085223299,0.909981017084624,0.912678589269657,0.916275352183035,0.918473373963433,0.920471575581976
